1151,"So we use ""key_size > sizeof(__u64)"" for the same purpose, right?",0
1152,"(minor) I suspect these CLASSERT() lines were removed in an earlier version of the patch, but not restored when the padding was added back?

Without these, it us likely that a defect will be added on big-endian machines when these fields are actually used.",-1
1153,warn: ll_setattr_raw():we tested 'rc' before and it was 'false',0
1154,(style)  code indent should use tabs where possible,0
1155,error: mdt_ioepoch_close_reg():potentially dereferencing uninitialized 'msgdata'.,0
1156,(style) convert in-between line to tabs.  Maybe consider converting the whole function to tabs?,0
1157,(style)  code indent should use tabs where possible,0
1158,(style)  printk() should include KERN_ facility level,0
1159,return 1 means the caller needs to reset Default ACL,0
1160,(style)  code indent should use tabs where possible,0
1161,(style)  space prohibited between function name and open parenthesis '(',0
1162,"(style)  space required after that ',' (ctx:VxV)
(style)  space required after that ',' (ctx:VxV)
(style)  space required after that ',' (ctx:VxV)
(style)  space required after that ',' (ctx:VxV)
(style)  space required after that ',' (ctx:VxV)",0
1163,"(style) These ""in between"" lines should also be changed to tabs",0
1164,what's the purpose of this change? do we really need this in the patch?,-1
1165,(style)  trailing statements should be on next line,0
1166,(style) this EXPORT_SYMBOL() should be after ext4_get_block(),0
1167,"Actually, i don't even think that there are any problems to fix here. fsfilt_ext3_write_record() should get a block already initialized to 0 if this is a newly allocated one.",0
1168,"(style) please add a comment here like:

 #include <libgen.h> /* for dirname() */",0
1169,"(minor) could use:

                 list_move_tail(&com->lc_link, &lfsck->li_list_idle);

Don't delete the list_del_init(), which is on a different list...",0
1170,"(style) remove empty line in middle of variable declaration, and convert few lines after to tabs",0
1171,"There are many times MDS start/stop, if the client does not umount, then there will recovery waiting every time the MDS start/stop, which is unnecessary for this test.",-1
1172,Why not make ostid_build_res_name() to return the ldlm_res_id as osc_build_res_name() does? (MDC-MDT side resource build is the same),0
1173,"It would be useful to add a short comment here with the kernel version in which this API changed, so that it is easier to clean up later.",1
1174,"this GOTO is not needed, rc is always 0 here, so just EXIT; is enough to mark this path",0
1175,it is in the einfo. do we really need it to explicitly add it in the parameters?,0
1176,(style) I don't understand why this is in its own scope?  It just causes all of the code to be indented further for no particular benefit.,-1
1177,(style)  try to replace assertions with error handling,0
1178,This change allows us to specify IP addresses for NIDs on future systems. We also need to continue using the decimal NID values for current systems.,0
1179,"Hmm, wouldn't it make sense to prefer to close READ file handles first?  Then, if the client is still writing it will have the correct handle.the client can read on a file opened for write, but not the reverse.",0
1180,"I'd prefer create lost-found/MDTxxxx dir in the way client does, that is MDT0 alloc fid from MDTxxxx and create this dir like a normal mkdir. Though a sequence may be used only for this fid only, but this mechanism can be used in the future for similar case that MDT0 wants to create remote directory.",0
1181,"this must be count > CFS_PAGE_SIZE - 1,
otherwise the kbuf[count] = 0; would overflow into the next page is the write is eaxctly page-sized.",0
1182,"yes, I forgot removing that assert when the implementation changed.",0
1183,(style)  try to replace assertions with error handling,0
1184,"I did not suggest that the acquire/release functions would be called globally for all NI.  I said ""each time an interface that needs the acceptor"".  If the interface doesn't use the acceptor don't call acquire at startup, and don't call release at shutdown.

I don't much care about the length of the list or the time involved.  I am looking for code that is more easy to read and maintain.",-1
1185,"This is device init path, is not it?
So changing the od_track_declares after the fact would not retroactively enable this feature?

We might as well change it to a module parameter then if this is the way we want to go?",-1
1186,"Could we encapsulate the 64BITHASH functionality into the FULL20 flag? I believe there are only two minor issues that are currently handled under FULL20, and both would be easy to fix in the 1.8 branch as well if we want to add support for 64 hash values there.

1) client must zero the o_gr field in all OST requests

2) client must compute the early reply checksum on the full reply
buffer size instead of a fixed size (88 bytes, IIRC)",0
1187,"This seems confusing to me. It reads like ""If -ENOSYS is returned on the 1st iteration, then FMR is not supported"", which gave me the impression that ""-ENOSYS can be returned in later iterations too, in which case it does not indicate FMR is not supported"".

Rather, please consider:
if (rc == -ENOSYS) { /* device does not support FMR */
      LASSERT(i == 0);
      break;
}",-1
1188,"hmm, why this should be a problem? attr is a local (to this thread) storage, nobody else will see that?",-1
1189,This should also be updated to match the actual latest kernel version as above.,0
1190,"Sure, I will comment and revise this function. Sorry for the confusion.",1
1191,"As you noticed in your former review, my patch originally allowed this by the presence of a MSG_IS_ERROR flag that was passed to the callback. John suggested we leave llapi_printf() alone.

Next patchset implements your suggestion with two distinct callbacks, which I find clean & flexible.",1
1192,"(style) this test almost completely duplicates test_10a, except using drop_bl_callback_once() instead of drop_bl_callback().  It would be better to have a helper routine do the majority of the work, and call that from both test_10a() and test_10b().",0
1193,(style)  code indent should use tabs where possible,0
1194,error: lustre_disconnect_lwp():'lwp' dereferencing possible ERR_PTR(),0
1195,int or long (underlying ssize_t types) should be OK to return this?,0
1196,warn: lov_unpackmd():variable dereferenced before check 'lmm' (see line 392),0
1197,(style)  code indent should use tabs where possible,0
1198,it's just not correct to skip ./.. in OSP because it doesn't know whether this is a stripe or just regular directory which we can access via OSP.,-1
1199,(minor) Why out that in a comment instead of just using $((1024 * 2048)) below?,-1
1200,(style)  unnecessary whitespace before a quoted newline,0
1201,There have been complaints of late on the mailing lists about configure not auto-detecting whether servers should be built or not.  I wonder if this will be good enough to fix that issue also.  Might be worth seeing if there are open tickets about that and closing them when this lands (assuming it does fix those cases).,0
1202,(style)  code indent should use tabs where possible,0
1203,"(style)  code indent should use tabs where possible
(style)  space prohibited between function name and open parenthesis '('",0
1204,this is per loc_handle which is CHANGELOG_CATALOG handle. This should remain here and set per each MDT catalog but not per whole context.,0
1205,(style)  Macros with complex values should be enclosed in parenthesis,0
1206,"(style)  cfs_list_add is deprecated, use list_add instead",0
1207,"This fallback code and ioctl is very old (around 1.5), and meant for handling the case where ""/proc/fs/lustre/devices"" doesn't exist (e.g. no lprocfs configured).

This could be deleted along with jt_obd_list_ioctl() and the OBD_IOC_GETDEVICE ioctl I think.",0
1208,"(style)  Do not use whitespace before Cc:
(style)  Use a single space after Cc:
(style)  Unrecognized email address: '$CC'",0
1209,"is this equivalent to:

lmm->lmm_pattern &= ~cpu_to_le32(LOV_PATTERN_F_HOLE)",0
1210,"consider this as a sanity check. the important thing here is that directories (at least before DNE) can't be striped, so we should not try to use LOV EA as a striping information for destroy, etc.

so, instead of checking in destroy and setattr for type, the trying to load striping, then check whether striping exists, just call the function and no striping will be created in memory for directories..",0
1211,"Should we set ""io->ci_ignore_layout = 1"" under such case? then subsequent layout processing can be ignored.",0
1212,"(style) why not format this normally, as is already done in functions below?

        ptr = (char *)update + cfs_size_round(offsetof(struct update,
                                                       u_bufs[0]));",-1
1213,"[suggestion] Please use the following codes to do the operations in parallel:

local list=$(comma_list $(osts_nodes))

do_nodes $list $LCTL set_param -n obdfilter.*.read_cache_enable=1

do_nodes $list $LCTL set_param -n obdfilter.*.writethrough_cache_enable=1",0
1214,"Why does this need to use conf_param?  Since the JOBENV value is only useful on the client, it could be set directly on the client without adding the complexity of setting it on the MGS first and then waiting for the MGC to be updated:

                $LCTL set_param $FSNAME.llite.jobid_var=$JOBENV",0
1215,"declaration of ""tv"" can put in this block, but it's not kernel code so it's not a big deal.",0
1216,"For coreboot, maybe you could insert:

   assert(OpFlag == AccessWidth8);

before the ""if"" to ensure that coreboot users aren't tripped up.  I'm the first guy to discourage unnecessary changes to vendorcode, but this code is broken and we should somehow warn users about it.  It would be even better if we could make the code fail by static analysis instead of a runtime assert.",1
1217,Do we really need a separate header for two trivial definitions?,-1
1218,I'd expect rules.h to help here as well. Even if the logic is a pain/messy it's better to put those constructs in a single file.,0
1219,Can we get this from CPUID instead of hard coding it?,0
1220,I assume this is not a memmap version of 16550/8250?,0
1221,"If it's not set, there's no way to get FSP failure data out.  I agree that it's not an absolute requirement, but without it, if there's a failure, you're going to be pretty lost.

We could move it from here and put this below, surrounding the #if statements and not actually fail, but my opinion was this was the best option...",1
1222,This bootmode is allover the place in ACPI too. I was considering doing enum with follow-up later.,0
1223,"The mode of both files was changed to 755, that means the executable bit was added.",0
1224,"Agreed. Unfortunately board-specific modifications to agesawrapper.c files have leaked in, making this a long boring process..",1
1225,"The value is having an ABI compatible way to pass the proper information to ramstage from romstage. There's no reason to allow something that can change to break in the future. Take for example the current different sizes of the previous space reserved in the cache_as_ram.inc files. Things that are brittle will break.

What is the bare minimum amount of info that needs to be passed? Isn't it just a bar and a couple of endpoints?",-1
1226,To clarify: what is so odd about that is we don't have any way to ensure or car_data section doesn't intrude on whatever region FSP may be using. i.e. I thought that was the point of the contract provided by what was passed back from FSP.,0
1227,How come there is change for IO resources with config option of 64BIT_PREF_MEM ?,-1
1228,I would expect a comment saying that we want to fall through whenever we fall through.,0
1229,You may want to check for NULL because cbmem allocations can fail.,0
1230,These \r characters at the end break our Git commit hooks checking for coding style issues lint-stable-003-whitespace.,0
1231,"Why is this called a console util, when in fact it's a UART util?",0
1232,"I think I'll cherry-pick, rebase and add the bootblock.elf and coreboot.ram fixes in #750.. makefile half-baked output.",0
1233,"Why not just adjust the check upstairs to 
(m->total_size?:2048) > (microcode_end - (u32)c)
then you won't need this check if you assume that cbfs is correct and if you don't cbfs check belongs to cbfs functions, not here.",-1
1234,Where do they live then? And then shouldn't we remove VBOOT_CFLAGS here?,0
1235,Where do we handle the COMPILER_RT_rmodules_$(4) ? Is that just included in the objs ?,0
1236,You assume here that size of phdr entry is sizeof (*phdr). You should use phentsize instead.,0
1237,"Is this called from the outside? If not, it could be made static...",0
1238,The ---?›ƒ?ª?? is not the coding style I think. Could we change that right now?,0
1239,Is it possible to put this init function inside the nehalem romstage ? Or are there any problems,0
1240,this could probably be determined dynamically at build time. but not in this patch.,0
1241,"ewwww. Longer term, why are we not just using monotonic timers on x86? Still, this is known good, we can take it as an action item, as there might be a reason.",-1
1242,"I have added the modulo because if int is actually 64 bits then the snprintf would mangle the string for values >= 2^32. OTOH it is quite unlikely that we ever see such high numbers(?), but you are right it is not really a good solution. I'll push a version that will work with 64 bits ints and the refined error message. Thanks a lot for taking the time to write the review!",1
1243,Whitespace. It even replaced the proper tabs from before. Please fix the editor.,0
1244,"It's left intentionally like that, so that a patch that actually enables one LFP looks cleaner.",0
1245,It makes sense that this is for the IOMMU since family 15 model xxx are the only parts that support it.,0
1246,"York, please use TAB in each line following the coreboot coding standard.",0
1247,I don't like either style. Don't like c here. I can change it if it helps to get this pulled.,-1
1248,"See my other patch http://review.coreboot.org/7856 (work in progress and doesn't contain cleanups for this particular file, but it deprecates print_debug alltogether except for the two new boards that can't do CAR)",0
1249,"I will do this for all remaining get_top_of_ram() in one go, separate from this fam10 patch.",0
1250,Having nightmares about empty lines kidnapping you in an alien ship and performing colonoscopy?,-1
1251,"k. Just thought because I removed not supported stuff, tested it and improve code quality qulifies me. I'll remove it.",-1
1252,"My point is that div_fsys1 is probably a fixed size as defined by the data sheet, and an unsigned int is not. So if it's a 32 bit value, as suggested by the fact that you're reading it with readl below, you should use uint32_t to ensure it's the right size. That struct might need to be fixed up too.",0
1253,"Thanks Martin, I will do it. It will look much better.",1
1254,"Please don't hijack other chipsets. i82801gx is ICH7, not NM10",-1
1255,You called out the registers being 4 bytes wide but didn't mention each signal has 2 bits for its state.,0
1256,"Usually unbuffered is limited to four ranks per channel, but most boards I have seen can take either unbuff'd or reg'd. From what you've been describing, I think devicetree.cb is a more optimal answer. (You'll hear me say that a lot. sorry)",0
1257,"So those need to be enabled on as as-needed basis. Kconfig knows about SSE and its ilk. Noted, will take care of it.",0
1258,And #include AGESA headers in a public coreboot header? Are you out of your mind?,-1
1259,I see. I can probably help you with that. I would like to assert that if HAVE_USBDEBUG is available the chipset and/or mainboard does the setup in bootblock to get things at least halfway working. That or so early in romstage it is before console. I think that is a good goal to have.,1
1260,"uint32_t as above.

Also if you could format the comments with /* .. */ style would put ice on the cake.",0
1261,"yeah, if it's fatal, we might as well just revert the serial patch.  The whole purpose of the serial (or ehci-debug) route is for platforms that don't support (for whatever reason) cbmem console log.  If it's fatal here, then the script won't run on those platforms, making it impossible to collect the logs with this script.
I'm not going to fight it anymore though.",-1
1262,Make sure the smbus code is compiled and linked in.,0
1263,where do these section come from - the linker feeling clever?,-1
1264,"There's a board name here, but not in the other qemu boards.",0
1265,"They could probably be combined, but the speed would be the same.  We still need to write the address out first before we can auto-increment. Let's leave that to later when/if it gets moved to the southbridge wrapper",0
1266,is there some missing code here that should go along with these Name objects?  Persimmon has some methods that go along with these.  Might be worth looking in to.,0
1267,Can we not use CONFIG_MMCONF_BASE_ADDRESS for these constants?,0
1268,The coding style puts spaces around the `<<`. Could you add these please?,0
1269,"The net effect of this is to cast base to a u32, then a u16, then add 2 to it. Was that  the plan? 

And if you ever embed these in something else the results will be odd.

You need some more paranoia in your parens:
((u16)((u32)base + 1))
for example.",0
1270,"m->total_size is untrusted input, whereas c and microcode end are trusted. There's no risk of overflow.",0
1271,Separate patch and please use a tab for consistency. A separate patch could unify that too I guess.,0
1272,"That was actually the original code. If dest <= src and you're only copying one byte at a time, if you start from the top you'll never overwrite the data you haven't copied yet. Otherwise, you have to start from the other end. *dest++ = *src memcpy;, but memcpy is not *dest++ = *src;.

To quote from the pretty short man page:

The memory areas must not overlap.

That's the difference between memcpy and memmove. If there was no overlap at all (which we could check for) then you could use memcpy, and that would make the normal case work like it always has.

But I'm working on a change to add optimized versions of memmove for x86 and ARM. In order to test them I'm going to implement them in the chromeos tree, and then to transfer them over I've put together a big series of patches to upstream so they should just apply.",0
1273,Enum 8 will no longer be used one cmos_defaults loaded is killed,0
1274,"This isn't C. Stop comparing it with C. What you are doing here with the brightness is just redefining the same thing. Both boards you touched have the same definitions for the brightness, \DSPC.BRTU and \DSPC.BRTD, so it makes limited sense to redefine them as something interim.",-1
1275,"Please see here: http://review.coreboot.org/#/c/6192/11/src/northbridge/intel/i945/acpi.c 

dev = dev_find_device(0x8086, 0x27a0, 0);
        if (!dev)
                dev = dev_find_device(0x8086, 0x2770, 0);
        if (!dev)
                return current;",0
1276,I will add a general error value and use it in this case.,0
1277,"I still can't decide whether this belongs here or in superio/winbond/w83627hf/w83627hf.h ...

This applies to every romstage.c in this changeset.",0
1278,"Shouldn't the caller be informed? If not, the whole crc check is for debugging only.",0
1279,The general way to do this is $(TOP)/src/southbridge etc. etc.,0
1280,All macros in southbridge.h are Vortex86EX PCI S/B config register offsets. They are all fixed for Vortex86EX CPU.,0
1281,"How many sockets on this board? It's really best to stop using this setting, as it makes no sense. Coreboot will adapt if only one CPU is loaded. But why limit a given build for a board to one CPU? Any reason?",0
1282,"I would like to see http://review.coreboot.org/#/c/6041/ fixed up and then these headers fixed up either as a dependency for this or as a patch on immediately on top of this.

#include <superio/ite/common/ite.h>

#include <superio/ite/it8772f/it8772f.h>",0
1283,Same remark here. Please write here why this routine does it.,0
1284,"The user might still want to disable it...

Unlike the other options, this one does not need a pirq_table.c or mptable.c file be sitting around...

Generally dropping these tables from the build is almost never worth it, since most OSes expect something there.",0
1285,No. I must have missed it while removing things. I'll update the patch to nix this.,0
1286,Only if using FSP is enabled. otherwise: build failure,0
1287,"TableID is specified to be 8 characters. While the original version broke that by adding a space, I guess it's simply ignored. With this change, the final ""M"" would be dropped, too.

(When you fix that, also cut OEMID to 4 characters, it's 32bit. ACPI5.0 19.5.28)",0
1288,Can the selection of the common part be moved one level higher until a Fintek chip comes along which is different? No idea if that is possible in Kconfig.,0
1289,"You have a potential problem here with MMCONF_SUPPORT. This option indicates hardware has PCI-e config register access in MMIO space in addition to the legacy 0xcf8/0xcfc IO registers.

A second option MMCONF_SUPPORT_DEFAULT is not set, so by default you would use PCI IO config access. But since those are non-atomic, SMI handler in i82801ix explicitly uses MMIO and you have no MMCONF_BASE_ADDRESS set.",-1
1290,This chipset needs to override the generic __smbus_read_byte().,0
1291,"That comment came from U-Boot... I'm not sure what it implies. I guess we should leave it for the sake of consistency, at least for now?",0
1292,"'*' next to struct name not type. Also, you don't need to use CamelCaseJustBecauseTheCodeWhereItSUsedUsesIt.

 see_what_i_mean ? yes : no;",0
1293,"follow up? hate all this stuff getting bikeshed for weeks for that sort of thing.

can you also check out 6465, 6463.",-1
1294,Please add the tab. It?›ƒ?ªƒ?›s sad that the latest clean up patches for the Butterfly were not adapted.,-1
1295,"...except for the fact that get_initial_timestamp() doesn't exist for Fam10h, and implementation looks non-trivial.",-1
1296,"What about abstracting this even further: instead of requiring a region_device to describe the location, we could just accept the name of an FMAP region and look up its offset and size.",0
1297,"The problem I was referring to is that the name of the constants is quite long, and fitting them all on the same line, you risk breaking the 80 character line limit (we use that so we can fit several files side-by-side on the same screen). Though you can use tagged initialization, and break it up over several lines, as I've demonstrated above -- also makes things more readable, and reduces the chance of mixing up the order.",0
1298,"Yes, sorry about missing the indirection. Here's the example.

0xffc00000 -- 0xffe00000 cbfs in memory.
0xffdffffc has 0xffdfffa0 in it which would then be passed back to map.",1
1299,"Reading this again, I realize: nothing. We want the two most significant bits and get them either way.",0
1300,Please don't declare symbols weak. Provide weak definitions.,0
1301,"I don't always agree with Paul, but when I do, I'm either drunk or I have a very good reason.",-1
1302,"s/the//

?›ƒ?ª?? rebase the FSP with Intel?›ƒ?ªƒ?›s tool BCT.",0
1303,"i assume that the reason that the  copyright is updated now is because the file was updated in 2011, but the copyright wasn't.",0
1304,"So in the end, you don't even need the AGESA struct. You might think that casting to a struct makes the code more readable, but in this case, it also hides nasty bugs.",-1
1305,"Does that really work for all architectures?

    util/cbfstool/elf.h:typedef uint64_t Elf64_Addr;

I thought some `PRIx64` was needed.

See commit 8e4bb928 [1] for example.

[1] http://review.coreboot.org/3301",0
1306,"dev_find_slot() explicitly returns a 0 (yeah, it's the same as a NULL).  Maybe that should be changed to return a NULL, but at this point, I think checking for 0 is reasonable.

yes, if it's 0, we still reach the code.  I've changed it to not dereference it before checking it though.",0
1307,"The only advantage is doing it temporarily as its previous usage/intention was to be cached only during the boot process but not before the OS execution.

As for always enabling WP on the ROM I don't feel very comfortable because I don't know the broader implications. Some flash devices have weird programming algos and leaving the caching type as WP may make one not be able to upgrade the firmware from the host CPU.",0
1308,"Removing onboard devices instead of setting them to off can break the chipset configuration. This is the entire reason for this stuff to be in a devicetree.cb and to make the static.c to point to the correct setup functions. These devices are always on the board and the chip configuration will enable and disable (and hide) them based on the platform configuration and the device tree.  Without this, everything would be a normal pci device enumeration and coreboot would be much much simpler... 

I also agree with Martin that, as a reference design, it is important to show the configuration as clearly as possible.",0
1309,"Factor that out into a function(?) `print_fail_message` in a follow-up/preceding patch?

    test ?›ƒ?ª?? && print_fail_message(path)

as

    test ?›ƒ?ª?? && print_fail_message(""${IASL_DIR}/source/compiler"")",0
1310,"Ahh yes. OK. ROMCC and all that. I forgot about that jazz. On further thought w.r.t. the naming. It should really be pcidev_t, no? That would be typedef'd to unsigned int *and* used in struct pci_path? That name would be clearer. Or are we doing to try and encode all different types of devices into a simple_device_t?",1
1311,"Ok, I found an abandoned change in Gerrit from Ky?Ÿ??sti [2], where Stefan commented this.

???¯On ich7 / i945 pmbase is already set in romstage... Please drop #if 0 code...???®

Guess that justifies a comment so it is clear when comparing `lpc.c` from different PCHs.

[2] http://review.coreboot.org/#/c/302/8/src/southbridge/intel/i82801gx/lpc.c",0
1312,"if that's a uintptr_t, then you again don't need this double cast.",-1
1313,Are these redundant copies of those in arch-agnostic lib/romstage.ld ?,0
1314,"But that isn't true now is it, because only

 vendorcode/amd/pi/00730F01/Lib/amdlib.c

and blob friends have:

 __attribute__((optimize(""Os"")))",-1
1315,"I'd prefer if sizeof(x) was used throughout, instead of sizeof(op_t). As a bonus, op_t would only occur once (in the variable declaration) and then the typedef could easily be removed.",0
1316,"well, it's not really now... here... but that's okay",0
1317,"Don't set the `idx_type` for now, as it may also contain internal errors (I would leave the code path in couchdb for dealing with it though, so that I can add it later.",-1
1318,"what means ""error_expected"" = ""create"". It's means there are nor error? then it's better to use None by default for self.input.param(""error-expected"", None)

and you set string in error_expected by default value is boolean. python allows it but it's not good to change the type of variable",-1
1319,"What status is the best here? I cannot use status from the current response here,  also I don't know status of the other responses here.",-1
1320,"Interesting. The ruby client have similar feature, but it  doesn't touch the packet (the user should explicitly specify which conversion he'd like to apply to value). I think your solution is good enough. Is it possible to generalize such flag so that I can mark the keys as 'marshalled'. But such generalization won't be portable between clients because all of them use different formats.

Another good feature which is connected to value formats is flag which will says that the value is a valid document (json hash) because in this case the client could decide to map it to some high-level object",0
1321,No!! More sleeps!! I think we're up to 22 seconds now!,-1
1322,now the test doesn't install SG at all. it will fall on the first run if SG is already installed on vm.,-1
1323,"Currently, bucket name cannot contain symbols from html. That is why I remove escaping.",0
1324,Please add more functional/features tests on this conf file when you add the rest of the code.,0
1325,"Just to be clear. The projector does not dictate the port number of the end point.  During handshake, the indexer or coordinator tells the projector the endpoint.",0
1326,"Is it better that we add one line comment like ""if set failed, must return -1 ...""",0
1327,"Okay, then we will keep them in an engine stats request.",0
1328,I want the next item to be dequeued when the previously dequeued item has been consumed by the caller (as there is no facility to enqueue an item again). So I am using the unbuffered channel for this synchronization.,0
1329,"You shouldn't need this - I have a patch in flight to our gtest - see https://github.com/daverigby/gtest/tree/clang_analyzer which will make the GTest asset macros ""understood"" by clang analyser.",0
1330,"My point is that let's maintain our own configs even fi they are the same as the default ones, and change them soon by considering various factors including perf results.",0
1331,change the error message to reflect that key size is big.,0
1332,"hmm, I'm concerned about the lock contention in this function. As multiple threads will likely invoke this function, this can affect the CRUD performance. Can we simply use an atomic variable for each latency stat?",0
1333,"If we agree to always treat a single number as JSON even if the client doesn't enable datatype support, then we can always set its datatype to JSON regardless of that.",0
1334,"Why can't these just be run locally? I think it would be still quite useful to get net, iostat even if you're running on the local machine.",0
1335,"You need to do error detection etc.. Perhaps its easier to just build up a single buffer, and then call a single function to write everything to disk so that you have a single place to add file IO error detection (and logging).",0
1336,"Our convention here is to have URL like this:

/node/controller/reloadCertificate",0
1337,Just a suggestion: May be we can pass both channels as arguments ?,0
1338,I think the per stream flow control won't be implemented. Please double check with Mike and remove this code in case it won't be implemented (and update/get the spec updated).,0
1339,do you need to expose this at all operation base level? since just the mutations will ever have it.,0
1340,(btw. this field will occupy 7 bytes for our 64 bit builds no matter what due to alignment for the next variable),0
1341,every bucket needs to have its own gen to avoid sharing updates/deletes with other buckets.,0
1342,"obviously. but in future patches.

there is general convention regarding order of import statements:

1. standard library imports

2. related third party imports

3. local application/library specific imports

eventually we will follow this rule.",0
1343,"I think it is probably cleaner to put CAS change in the caller rather than del() here.  The caller knows it is a normal deletion or delWithMeta(). The del() here is a generic function and should not take care of CAS issues. 

Also, is it better to get a brand new CAS here? What is the point to increment the CAS for a normal deletion? CAS is a token, it is not meant to be incremented/decremented. We grab a new CAS for other operations, seems not quite consistent to me to increment it here.",0
1344,"sounds good. will update once the dependence:
http://review.couchbase.org/#/c/33453/ is merged.",1
1345,"Agree, (it was not added as part of this patch, but I'll fix it). Hopefully we'll be able to completely get rid of these parameters...",1
1346,"increment out is extra here, you can use num_rebalance everywhere",0
1347,"I could directly call processBufferedMessages here, but I did it this way to avoid duplicate code (for the logging) here and in the instance below.",0
1348,Sorry. I did not closely looked into log date part. Thanks for this patch,1
1349,I think it is better to pass AccessScanner reference to the constructor instead of checking NULL here.,0
1350,"If you look at the previous version of the code we returned true if the new one didn't contain ""engine""

I just noticed that I need to nuke out the engine params from setting :D",1
1351,"See my comment below. I think we should grab a lock at the beginning of this function, and don't need to use atomic variables inside scannBuffer and buffer instances.",0
1352,This is not following the style for the other source files,-1
1353,Non-standard ports (And other more exotic configs) now have their own section that I've added in this commit,0
1354,"In my opinion this function is not required. ArrayIndexItems function can return one more array called counts (count for each entry).

NewSecondaryIndexEntry() method can be added with one more arg count.
During index inser,

you just need to iterate through itms, counts := ArrayIndexItems() and encode as NewSecondaryIndexEntry(itm,count)",0
1355,"started implementing the test with existing key, then acquiring relevant byte[ ], to be continued",0
1356,"but, that is supposed to be there. I think it's confusing having some functions being vbucket_* and some others being lcbvb_* -- so that's why the comment is there, so I can fix this up at a later commit. Let me do that right now actually.. http://www.couchbase.com/issues/browse/CCBC-431",-1
1357,"In this case, we only need to set it (item->old_offset) to zero, because _wal_flush_cmp() function compares 'item->offset' instead when 'it->old_offset' is zero. Thanks.",1
